fdir,label,time_in_sec,sr
train/id03527/3P88sGwjFAc/00013.m4a,id03527,4.16,16000
train/id03527/5deS3l7hDqo/00014.m4a,id03527,7.936,16000
train/id03527/5deS3l7hDqo/00015.m4a,id03527,26.56,16000
train/id03527/5deS3l7hDqo/00016.m4a,id03527,12.096,16000
train/id03527/5deS3l7hDqo/00017.m4a,id03527,5.248,16000
train/id03527/5deS3l7hDqo/00018.m4a,id03527,11.968,16000
train/id03527/5deS3l7hDqo/00019.m4a,id03527,8.512,16000
train/id03527/5deS3l7hDqo/00020.m4a,id03527,8.448,16000
train/id03527/5deS3l7hDqo/00021.m4a,id03527,7.296,16000
train/id03527/5deS3l7hDqo/00022.m4a,id03527,9.088,16000
train/id03527/5deS3l7hDqo/00023.m4a,id03527,4.224,16000
train/id03527/5deS3l7hDqo/00024.m4a,id03527,8.512,16000
train/id03527/5deS3l7hDqo/00025.m4a,id03527,4.096,16000
train/id03527/5deS3l7hDqo/00026.m4a,id03527,6.464,16000
train/id03527/5deS3l7hDqo/00027.m4a,id03527,7.552,16000
train/id03527/5deS3l7hDqo/00028.m4a,id03527,8.448,16000
train/id03527/7FmXPzY9oIM/00029.m4a,id03527,14.144,16000
train/id03527/7FmXPzY9oIM/00030.m4a,id03527,7.36,16000
train/id03527/7FmXPzY9oIM/00031.m4a,id03527,8.576,16000
train/id03527/7FmXPzY9oIM/00032.m4a,id03527,4.864,16000
train/id03527/7FmXPzY9oIM/00033.m4a,id03527,7.744,16000
train/id03527/7FmXPzY9oIM/00034.m4a,id03527,10.048,16000
train/id03527/7FmXPzY9oIM/00035.m4a,id03527,7.424,16000
train/id03527/7FmXPzY9oIM/00036.m4a,id03527,4.928,16000
train/id03527/7FmXPzY9oIM/00037.m4a,id03527,9.472,16000
train/id03527/7FmXPzY9oIM/00038.m4a,id03527,7.424,16000
train/id03527/7FmXPzY9oIM/00039.m4a,id03527,10.432,16000
train/id03527/7FmXPzY9oIM/00040.m4a,id03527,6.848,16000
train/id03527/7FmXPzY9oIM/00041.m4a,id03527,5.76,16000
train/id03527/7FmXPzY9oIM/00042.m4a,id03527,4.16,16000
train/id03527/8EYrFqaE2Hk/00043.m4a,id03527,7.424,16000
train/id03527/8EYrFqaE2Hk/00044.m4a,id03527,5.056,16000
train/id03527/8EYrFqaE2Hk/00045.m4a,id03527,5.568,16000
train/id03527/8EYrFqaE2Hk/00046.m4a,id03527,4.224,16000
train/id03527/8EYrFqaE2Hk/00047.m4a,id03527,5.248,16000
train/id03527/8EYrFqaE2Hk/00048.m4a,id03527,8.64,16000
train/id03527/8EYrFqaE2Hk/00049.m4a,id03527,3.968,16000
train/id03527/8EYrFqaE2Hk/00050.m4a,id03527,5.184,16000
train/id03527/8EYrFqaE2Hk/00051.m4a,id03527,8.64,16000
train/id03527/8EYrFqaE2Hk/00052.m4a,id03527,5.44,16000
train/id03527/8EYrFqaE2Hk/00053.m4a,id03527,12.928,16000
train/id03527/8EYrFqaE2Hk/00054.m4a,id03527,5.568,16000
train/id03527/8EYrFqaE2Hk/00055.m4a,id03527,4.096,16000
train/id03527/8EYrFqaE2Hk/00056.m4a,id03527,5.504,16000
train/id03527/8EYrFqaE2Hk/00057.m4a,id03527,5.824,16000
train/id03527/8EYrFqaE2Hk/00058.m4a,id03527,7.36,16000
train/id03527/8EYrFqaE2Hk/00059.m4a,id03527,8.128,16000
train/id03527/8EYrFqaE2Hk/00060.m4a,id03527,3.968,16000
train/id03527/8EYrFqaE2Hk/00061.m4a,id03527,4.608,16000
train/id03527/8EYrFqaE2Hk/00062.m4a,id03527,4.288,16000
train/id03527/8EYrFqaE2Hk/00063.m4a,id03527,8.0,16000
train/id03527/8EYrFqaE2Hk/00064.m4a,id03527,4.096,16000
train/id03527/8EYrFqaE2Hk/00065.m4a,id03527,5.376,16000
train/id03527/8EYrFqaE2Hk/00066.m4a,id03527,3.968,16000
train/id03527/8ON2H90gzkw/00067.m4a,id03527,7.68,16000
train/id03527/8ON2H90gzkw/00068.m4a,id03527,4.48,16000
train/id03527/8ON2H90gzkw/00069.m4a,id03527,6.464,16000
train/id03527/8ON2H90gzkw/00070.m4a,id03527,6.848,16000
train/id03527/8ON2H90gzkw/00071.m4a,id03527,7.296,16000
train/id03527/8ON2H90gzkw/00072.m4a,id03527,4.16,16000
train/id03527/8ON2H90gzkw/00073.m4a,id03527,4.992,16000
train/id03527/8ON2H90gzkw/00074.m4a,id03527,11.648,16000
train/id03527/8ON2H90gzkw/00075.m4a,id03527,7.104,16000
train/id03527/8ON2H90gzkw/00076.m4a,id03527,4.864,16000
train/id03527/8ON2H90gzkw/00077.m4a,id03527,5.952,16000
train/id03527/8ON2H90gzkw/00078.m4a,id03527,6.208,16000
train/id03527/8ON2H90gzkw/00079.m4a,id03527,12.416,16000
train/id03527/BX7tjXe42oA/00080.m4a,id03527,18.944,16000
train/id03527/BX7tjXe42oA/00081.m4a,id03527,17.344,16000
train/id03527/BX7tjXe42oA/00082.m4a,id03527,30.08,16000
train/id03527/BX7tjXe42oA/00083.m4a,id03527,12.608,16000
train/id03527/BX7tjXe42oA/00084.m4a,id03527,3.968,16000
train/id03527/BX7tjXe42oA/00085.m4a,id03527,6.784,16000
train/id03527/BX7tjXe42oA/00086.m4a,id03527,4.992,16000
train/id03527/BX7tjXe42oA/00087.m4a,id03527,4.416,16000
train/id03527/BX7tjXe42oA/00088.m4a,id03527,9.088,16000
train/id03527/BX7tjXe42oA/00089.m4a,id03527,10.304,16000
train/id03527/BX7tjXe42oA/00090.m4a,id03527,11.648,16000
train/id03527/BX7tjXe42oA/00091.m4a,id03527,7.872,16000
train/id03527/BX7tjXe42oA/00092.m4a,id03527,13.376,16000
train/id03527/BX7tjXe42oA/00093.m4a,id03527,6.144,16000
train/id03527/BX7tjXe42oA/00094.m4a,id03527,18.944,16000
train/id03527/BX7tjXe42oA/00095.m4a,id03527,4.544,16000
train/id03527/BX7tjXe42oA/00096.m4a,id03527,12.928,16000
train/id03527/BX7tjXe42oA/00097.m4a,id03527,9.216,16000
train/id03527/BX7tjXe42oA/00098.m4a,id03527,6.656,16000
train/id03527/BX7tjXe42oA/00099.m4a,id03527,16.768,16000
train/id03527/BX7tjXe42oA/00100.m4a,id03527,4.864,16000
train/id03527/BX7tjXe42oA/00101.m4a,id03527,5.952,16000
train/id03527/BX7tjXe42oA/00102.m4a,id03527,5.376,16000
train/id03527/BX7tjXe42oA/00103.m4a,id03527,7.872,16000
train/id03527/BX7tjXe42oA/00104.m4a,id03527,9.92,16000
train/id03527/BX7tjXe42oA/00105.m4a,id03527,4.864,16000
train/id03527/BX7tjXe42oA/00106.m4a,id03527,13.888,16000
train/id03527/BX7tjXe42oA/00107.m4a,id03527,4.864,16000
train/id03527/BX7tjXe42oA/00108.m4a,id03527,7.616,16000
train/id03527/BX7tjXe42oA/00109.m4a,id03527,10.112,16000
train/id03527/b_oYT9mvChw/00346.m4a,id03527,5.248,16000
train/id03527/b_oYT9mvChw/00347.m4a,id03527,3.968,16000
train/id03527/b_oYT9mvChw/00348.m4a,id03527,7.936,16000
train/id03527/G4cBcMJZUoQ/00110.m4a,id03527,4.736,16000
train/id03527/G4cBcMJZUoQ/00111.m4a,id03527,6.976,16000
train/id03527/G4cBcMJZUoQ/00112.m4a,id03527,4.16,16000
train/id03527/G4cBcMJZUoQ/00113.m4a,id03527,25.216,16000
train/id03527/G4cBcMJZUoQ/00114.m4a,id03527,5.952,16000
train/id03527/G4cBcMJZUoQ/00115.m4a,id03527,8.064,16000
train/id03527/G4cBcMJZUoQ/00116.m4a,id03527,5.504,16000
train/id03527/HYO9cyXYrL8/00117.m4a,id03527,8.768,16000
train/id03527/HYO9cyXYrL8/00118.m4a,id03527,5.632,16000
train/id03527/HYO9cyXYrL8/00119.m4a,id03527,27.072,16000
train/id03527/HYO9cyXYrL8/00120.m4a,id03527,6.336,16000
train/id03527/HYO9cyXYrL8/00121.m4a,id03527,5.504,16000
train/id03527/HYO9cyXYrL8/00122.m4a,id03527,4.224,16000
train/id03527/HYO9cyXYrL8/00123.m4a,id03527,6.784,16000
train/id03527/HYO9cyXYrL8/00124.m4a,id03527,16.128,16000
train/id03527/HYO9cyXYrL8/00125.m4a,id03527,8.064,16000
train/id03527/HYO9cyXYrL8/00126.m4a,id03527,5.376,16000
train/id03527/HYO9cyXYrL8/00127.m4a,id03527,4.608,16000
train/id03527/HYO9cyXYrL8/00128.m4a,id03527,6.144,16000
train/id03527/HYO9cyXYrL8/00129.m4a,id03527,4.736,16000
train/id03527/HYO9cyXYrL8/00130.m4a,id03527,5.056,16000
train/id03527/HYO9cyXYrL8/00131.m4a,id03527,7.36,16000
train/id03527/HYO9cyXYrL8/00132.m4a,id03527,10.496,16000
train/id03527/HYO9cyXYrL8/00133.m4a,id03527,5.504,16000
train/id03527/HYO9cyXYrL8/00134.m4a,id03527,6.72,16000
train/id03527/HYO9cyXYrL8/00135.m4a,id03527,9.216,16000
train/id03527/HYO9cyXYrL8/00136.m4a,id03527,5.248,16000
train/id03527/HYO9cyXYrL8/00137.m4a,id03527,4.544,16000
train/id03527/HYO9cyXYrL8/00138.m4a,id03527,4.992,16000
train/id03527/HYO9cyXYrL8/00139.m4a,id03527,4.608,16000
train/id03527/HYO9cyXYrL8/00140.m4a,id03527,6.976,16000
train/id03527/JenCzDNkt78/00217.m4a,id03527,3.968,16000
train/id03527/JenCzDNkt78/00218.m4a,id03527,12.032,16000
train/id03527/JenCzDNkt78/00219.m4a,id03527,16.32,16000
train/id03527/JenCzDNkt78/00220.m4a,id03527,35.968,16000
train/id03527/JenCzDNkt78/00221.m4a,id03527,3.968,16000
train/id03527/JenCzDNkt78/00222.m4a,id03527,12.992,16000
train/id03527/JenCzDNkt78/00223.m4a,id03527,10.368,16000
train/id03527/JenCzDNkt78/00224.m4a,id03527,7.424,16000
train/id03527/JL3DiP_ySyo/00141.m4a,id03527,6.656,16000
train/id03527/JL3DiP_ySyo/00142.m4a,id03527,5.248,16000
train/id03527/JL3DiP_ySyo/00143.m4a,id03527,4.224,16000
train/id03527/JL3DiP_ySyo/00144.m4a,id03527,8.128,16000
train/id03527/JL3DiP_ySyo/00145.m4a,id03527,5.056,16000
train/id03527/JL3DiP_ySyo/00146.m4a,id03527,5.568,16000
train/id03527/JL3DiP_ySyo/00147.m4a,id03527,7.168,16000
train/id03527/JL3DiP_ySyo/00148.m4a,id03527,4.16,16000
train/id03527/JL3DiP_ySyo/00149.m4a,id03527,5.568,16000
train/id03527/JL3DiP_ySyo/00150.m4a,id03527,6.144,16000
train/id03527/JL3DiP_ySyo/00151.m4a,id03527,5.504,16000
train/id03527/JL3DiP_ySyo/00152.m4a,id03527,5.504,16000
train/id03527/JL3DiP_ySyo/00153.m4a,id03527,5.568,16000
train/id03527/JL3DiP_ySyo/00154.m4a,id03527,8.576,16000
train/id03527/JSTEG1-9MUo/00155.m4a,id03527,7.552,16000
train/id03527/JSTEG1-9MUo/00156.m4a,id03527,4.352,16000
train/id03527/JSTEG1-9MUo/00157.m4a,id03527,5.056,16000
train/id03527/JSTEG1-9MUo/00158.m4a,id03527,8.128,16000
train/id03527/JSTEG1-9MUo/00159.m4a,id03527,6.144,16000
train/id03527/JSTEG1-9MUo/00160.m4a,id03527,6.464,16000
train/id03527/JSTEG1-9MUo/00161.m4a,id03527,4.608,16000
train/id03527/JSTEG1-9MUo/00162.m4a,id03527,6.592,16000
train/id03527/JSTEG1-9MUo/00163.m4a,id03527,4.992,16000
train/id03527/JSTEG1-9MUo/00164.m4a,id03527,4.736,16000
train/id03527/JSTEG1-9MUo/00165.m4a,id03527,5.504,16000
train/id03527/JSTEG1-9MUo/00166.m4a,id03527,6.848,16000
train/id03527/JSTEG1-9MUo/00167.m4a,id03527,4.544,16000
train/id03527/JSTEG1-9MUo/00168.m4a,id03527,5.76,16000
train/id03527/JSTEG1-9MUo/00169.m4a,id03527,5.568,16000
train/id03527/JSTEG1-9MUo/00170.m4a,id03527,5.184,16000
train/id03527/JSTEG1-9MUo/00171.m4a,id03527,5.504,16000
train/id03527/JSTEG1-9MUo/00172.m4a,id03527,4.544,16000
train/id03527/JSTEG1-9MUo/00173.m4a,id03527,4.288,16000
train/id03527/JSTEG1-9MUo/00174.m4a,id03527,5.504,16000
train/id03527/JSTEG1-9MUo/00175.m4a,id03527,5.248,16000
train/id03527/JSTEG1-9MUo/00176.m4a,id03527,8.448,16000
train/id03527/JSTEG1-9MUo/00177.m4a,id03527,4.16,16000
train/id03527/JSTEG1-9MUo/00178.m4a,id03527,7.168,16000
train/id03527/JSTEG1-9MUo/00179.m4a,id03527,4.544,16000
train/id03527/JSTEG1-9MUo/00180.m4a,id03527,4.224,16000
train/id03527/JSTEG1-9MUo/00181.m4a,id03527,5.824,16000
train/id03527/JSTEG1-9MUo/00182.m4a,id03527,4.288,16000
train/id03527/JSTEG1-9MUo/00183.m4a,id03527,6.336,16000
train/id03527/JSTEG1-9MUo/00184.m4a,id03527,5.184,16000
train/id03527/JSTEG1-9MUo/00185.m4a,id03527,5.248,16000
train/id03527/JSTEG1-9MUo/00186.m4a,id03527,4.224,16000
train/id03527/JSTEG1-9MUo/00187.m4a,id03527,4.608,16000
train/id03527/JSTEG1-9MUo/00188.m4a,id03527,5.184,16000
train/id03527/JSTEG1-9MUo/00189.m4a,id03527,15.744,16000
train/id03527/JSTEG1-9MUo/00190.m4a,id03527,6.464,16000
train/id03527/JSTEG1-9MUo/00191.m4a,id03527,6.656,16000
train/id03527/JSTEG1-9MUo/00192.m4a,id03527,5.696,16000
train/id03527/JSTEG1-9MUo/00193.m4a,id03527,4.096,16000
train/id03527/JSTEG1-9MUo/00194.m4a,id03527,4.416,16000
train/id03527/JSTEG1-9MUo/00195.m4a,id03527,5.248,16000
train/id03527/JSTEG1-9MUo/00196.m4a,id03527,9.408,16000
train/id03527/JSTEG1-9MUo/00197.m4a,id03527,5.632,16000
train/id03527/JSTEG1-9MUo/00198.m4a,id03527,6.464,16000
train/id03527/JSTEG1-9MUo/00199.m4a,id03527,5.12,16000
train/id03527/JSTEG1-9MUo/00200.m4a,id03527,4.416,16000
train/id03527/JSTEG1-9MUo/00201.m4a,id03527,5.888,16000
train/id03527/JSTEG1-9MUo/00202.m4a,id03527,5.568,16000
train/id03527/JSTEG1-9MUo/00203.m4a,id03527,5.632,16000
train/id03527/JSTEG1-9MUo/00204.m4a,id03527,4.288,16000
train/id03527/JSTEG1-9MUo/00205.m4a,id03527,7.488,16000
train/id03527/JSTEG1-9MUo/00206.m4a,id03527,13.376,16000
train/id03527/JSTEG1-9MUo/00207.m4a,id03527,5.952,16000
train/id03527/JSTEG1-9MUo/00208.m4a,id03527,4.224,16000
train/id03527/JSTEG1-9MUo/00209.m4a,id03527,4.416,16000
train/id03527/JSTEG1-9MUo/00210.m4a,id03527,5.184,16000
train/id03527/JSTEG1-9MUo/00211.m4a,id03527,4.736,16000
train/id03527/JSTEG1-9MUo/00212.m4a,id03527,4.864,16000
train/id03527/JSTEG1-9MUo/00213.m4a,id03527,4.288,16000
train/id03527/JSTEG1-9MUo/00214.m4a,id03527,5.696,16000
train/id03527/JSTEG1-9MUo/00215.m4a,id03527,4.288,16000
train/id03527/JSTEG1-9MUo/00216.m4a,id03527,4.928,16000
train/id03527/lqdOBAOjz38/00349.m4a,id03527,3.968,16000
train/id03527/lqdOBAOjz38/00350.m4a,id03527,4.544,16000
train/id03527/lqdOBAOjz38/00351.m4a,id03527,6.272,16000
train/id03527/lqdOBAOjz38/00352.m4a,id03527,4.864,16000
train/id03527/lqdOBAOjz38/00353.m4a,id03527,10.56,16000
train/id03527/lqdOBAOjz38/00354.m4a,id03527,4.416,16000
train/id03527/lqdOBAOjz38/00355.m4a,id03527,7.424,16000
train/id03527/lqdOBAOjz38/00356.m4a,id03527,5.376,16000
train/id03527/lqdOBAOjz38/00357.m4a,id03527,6.592,16000
train/id03527/lqdOBAOjz38/00358.m4a,id03527,6.848,16000
train/id03527/lqdOBAOjz38/00359.m4a,id03527,7.424,16000
train/id03527/lqdOBAOjz38/00360.m4a,id03527,4.672,16000
train/id03527/lqdOBAOjz38/00361.m4a,id03527,4.672,16000
train/id03527/lqdOBAOjz38/00362.m4a,id03527,8.768,16000
train/id03527/lqdOBAOjz38/00363.m4a,id03527,15.104,16000
train/id03527/lqdOBAOjz38/00364.m4a,id03527,4.992,16000
train/id03527/lqdOBAOjz38/00365.m4a,id03527,4.864,16000
train/id03527/lqdOBAOjz38/00366.m4a,id03527,5.632,16000
train/id03527/lqdOBAOjz38/00367.m4a,id03527,11.584,16000
train/id03527/lqdOBAOjz38/00368.m4a,id03527,4.224,16000
train/id03527/lqdOBAOjz38/00369.m4a,id03527,3.968,16000
train/id03527/mkbtfoFYIb0/00370.m4a,id03527,15.744,16000
train/id03527/mkbtfoFYIb0/00371.m4a,id03527,4.416,16000
train/id03527/mkbtfoFYIb0/00372.m4a,id03527,4.416,16000
train/id03527/mkbtfoFYIb0/00373.m4a,id03527,6.976,16000
train/id03527/mkbtfoFYIb0/00374.m4a,id03527,7.168,16000
train/id03527/mkbtfoFYIb0/00375.m4a,id03527,4.544,16000
train/id03527/mkbtfoFYIb0/00376.m4a,id03527,4.928,16000
train/id03527/mkbtfoFYIb0/00377.m4a,id03527,6.528,16000
train/id03527/pE7BDXFtze4/00378.m4a,id03527,6.08,16000
train/id03527/pE7BDXFtze4/00379.m4a,id03527,20.032,16000
train/id03527/pE7BDXFtze4/00380.m4a,id03527,36.416,16000
train/id03527/pE7BDXFtze4/00381.m4a,id03527,31.36,16000
train/id03527/pE7BDXFtze4/00382.m4a,id03527,9.024,16000
train/id03527/SBc4l7gqYsQ/00225.m4a,id03527,5.504,16000
train/id03527/SBc4l7gqYsQ/00226.m4a,id03527,4.544,16000
train/id03527/SBc4l7gqYsQ/00227.m4a,id03527,12.672,16000
train/id03527/SBc4l7gqYsQ/00228.m4a,id03527,10.24,16000
train/id03527/SBc4l7gqYsQ/00229.m4a,id03527,9.216,16000
train/id03527/SBc4l7gqYsQ/00230.m4a,id03527,20.544,16000
train/id03527/SBc4l7gqYsQ/00231.m4a,id03527,6.208,16000
train/id03527/SBc4l7gqYsQ/00232.m4a,id03527,9.664,16000
train/id03527/SBc4l7gqYsQ/00233.m4a,id03527,5.504,16000
train/id03527/SBc4l7gqYsQ/00234.m4a,id03527,4.544,16000
train/id03527/stpiyroPIOI/00383.m4a,id03527,19.456,16000
train/id03527/stpiyroPIOI/00384.m4a,id03527,6.336,16000
train/id03527/stpiyroPIOI/00385.m4a,id03527,5.056,16000
train/id03527/U5yHURnjDSk/00235.m4a,id03527,6.016,16000
train/id03527/U5yHURnjDSk/00236.m4a,id03527,9.088,16000
train/id03527/U5yHURnjDSk/00237.m4a,id03527,4.544,16000
train/id03527/U5yHURnjDSk/00238.m4a,id03527,4.864,16000
train/id03527/U5yHURnjDSk/00239.m4a,id03527,11.072,16000
train/id03527/U5yHURnjDSk/00240.m4a,id03527,11.84,16000
train/id03527/U5yHURnjDSk/00241.m4a,id03527,9.472,16000
train/id03527/U5yHURnjDSk/00242.m4a,id03527,20.288,16000
train/id03527/U5yHURnjDSk/00243.m4a,id03527,4.48,16000
train/id03527/U5yHURnjDSk/00244.m4a,id03527,7.552,16000
train/id03527/U5yHURnjDSk/00245.m4a,id03527,6.464,16000
train/id03527/U5yHURnjDSk/00246.m4a,id03527,5.824,16000
train/id03527/U5yHURnjDSk/00247.m4a,id03527,4.416,16000
train/id03527/UDy00SETKgE/00248.m4a,id03527,7.424,16000
train/id03527/UDy00SETKgE/00249.m4a,id03527,30.784,16000
train/id03527/UDy00SETKgE/00250.m4a,id03527,5.888,16000
train/id03527/UDy00SETKgE/00251.m4a,id03527,12.544,16000
train/id03527/UDy00SETKgE/00252.m4a,id03527,17.92,16000
train/id03527/UDy00SETKgE/00253.m4a,id03527,14.016,16000
train/id03527/UDy00SETKgE/00254.m4a,id03527,9.664,16000
train/id03527/UDy00SETKgE/00255.m4a,id03527,16.512,16000
train/id03527/UDy00SETKgE/00256.m4a,id03527,5.248,16000
train/id03527/UDy00SETKgE/00257.m4a,id03527,4.608,16000
train/id03527/UDy00SETKgE/00258.m4a,id03527,18.688,16000
train/id03527/UDy00SETKgE/00259.m4a,id03527,5.376,16000
train/id03527/UDy00SETKgE/00260.m4a,id03527,19.264,16000
train/id03527/UDy00SETKgE/00261.m4a,id03527,14.528,16000
train/id03527/UDy00SETKgE/00262.m4a,id03527,5.824,16000
train/id03527/UDy00SETKgE/00263.m4a,id03527,4.288,16000
train/id03527/UDy00SETKgE/00264.m4a,id03527,5.312,16000
train/id03527/UDy00SETKgE/00265.m4a,id03527,11.584,16000
train/id03527/UDy00SETKgE/00266.m4a,id03527,6.464,16000
train/id03527/UDy00SETKgE/00267.m4a,id03527,19.776,16000
train/id03527/UDy00SETKgE/00268.m4a,id03527,4.608,16000
train/id03527/UDy00SETKgE/00269.m4a,id03527,5.696,16000
train/id03527/UDy00SETKgE/00270.m4a,id03527,11.072,16000
train/id03527/UDy00SETKgE/00271.m4a,id03527,4.928,16000
train/id03527/UDy00SETKgE/00272.m4a,id03527,8.448,16000
train/id03527/UDy00SETKgE/00273.m4a,id03527,8.576,16000
train/id03527/UDy00SETKgE/00274.m4a,id03527,38.528,16000
train/id03527/UDy00SETKgE/00275.m4a,id03527,7.296,16000
train/id03527/UDy00SETKgE/00276.m4a,id03527,9.088,16000
train/id03527/UDy00SETKgE/00277.m4a,id03527,8.064,16000
train/id03527/UDy00SETKgE/00278.m4a,id03527,6.144,16000
train/id03527/UDy00SETKgE/00279.m4a,id03527,4.224,16000
train/id03527/UDy00SETKgE/00280.m4a,id03527,8.192,16000
train/id03527/UDy00SETKgE/00281.m4a,id03527,6.848,16000
train/id03527/UDy00SETKgE/00282.m4a,id03527,9.984,16000
train/id03527/UDy00SETKgE/00283.m4a,id03527,11.072,16000
train/id03527/UDy00SETKgE/00284.m4a,id03527,4.544,16000
train/id03527/UDy00SETKgE/00285.m4a,id03527,7.552,16000
train/id03527/UVmfQjghjGM/00286.m4a,id03527,10.176,16000
train/id03527/UVmfQjghjGM/00287.m4a,id03527,5.376,16000
train/id03527/UVmfQjghjGM/00288.m4a,id03527,3.968,16000
train/id03527/UVmfQjghjGM/00289.m4a,id03527,12.736,16000
train/id03527/UVmfQjghjGM/00290.m4a,id03527,7.488,16000
train/id03527/UVmfQjghjGM/00291.m4a,id03527,7.296,16000
train/id03527/UVmfQjghjGM/00292.m4a,id03527,3.968,16000
train/id03527/UVmfQjghjGM/00293.m4a,id03527,6.976,16000
train/id03527/UVmfQjghjGM/00294.m4a,id03527,28.864,16000
train/id03527/UVmfQjghjGM/00295.m4a,id03527,7.424,16000
train/id03527/UVmfQjghjGM/00296.m4a,id03527,5.184,16000
train/id03527/UVmfQjghjGM/00297.m4a,id03527,9.344,16000
train/id03527/UVmfQjghjGM/00298.m4a,id03527,13.184,16000
train/id03527/UVmfQjghjGM/00299.m4a,id03527,9.6,16000
train/id03527/UVmfQjghjGM/00300.m4a,id03527,4.928,16000
train/id03527/UVmfQjghjGM/00301.m4a,id03527,6.848,16000
train/id03527/UVmfQjghjGM/00302.m4a,id03527,13.696,16000
train/id03527/UVmfQjghjGM/00303.m4a,id03527,9.152,16000
train/id03527/UVmfQjghjGM/00304.m4a,id03527,5.504,16000
train/id03527/UVmfQjghjGM/00305.m4a,id03527,4.416,16000
train/id03527/UVmfQjghjGM/00306.m4a,id03527,12.928,16000
train/id03527/UVmfQjghjGM/00307.m4a,id03527,8.576,16000
train/id03527/WCpct0p5a6o/00308.m4a,id03527,8.512,16000
train/id03527/WCpct0p5a6o/00309.m4a,id03527,4.352,16000
train/id03527/WCpct0p5a6o/00310.m4a,id03527,6.016,16000
train/id03527/WCpct0p5a6o/00311.m4a,id03527,17.472,16000
train/id03527/WCpct0p5a6o/00312.m4a,id03527,10.624,16000
train/id03527/WCpct0p5a6o/00313.m4a,id03527,5.248,16000
train/id03527/WCpct0p5a6o/00314.m4a,id03527,4.096,16000
train/id03527/WCpct0p5a6o/00315.m4a,id03527,9.664,16000
train/id03527/WCpct0p5a6o/00316.m4a,id03527,11.904,16000
train/id03527/WCpct0p5a6o/00317.m4a,id03527,8.32,16000
train/id03527/WCpct0p5a6o/00318.m4a,id03527,3.968,16000
train/id03527/WCpct0p5a6o/00319.m4a,id03527,10.56,16000
train/id03527/WCpct0p5a6o/00320.m4a,id03527,4.416,16000
train/id03527/WCpct0p5a6o/00321.m4a,id03527,4.544,16000
train/id03527/WCpct0p5a6o/00322.m4a,id03527,5.504,16000
train/id03527/WCpct0p5a6o/00323.m4a,id03527,5.952,16000
train/id03527/WCpct0p5a6o/00324.m4a,id03527,7.68,16000
train/id03527/WCpct0p5a6o/00325.m4a,id03527,6.208,16000
train/id03527/WCpct0p5a6o/00326.m4a,id03527,8.128,16000
train/id03527/WCpct0p5a6o/00327.m4a,id03527,15.616,16000
train/id03527/WCpct0p5a6o/00328.m4a,id03527,19.008,16000
train/id03527/WCpct0p5a6o/00329.m4a,id03527,4.096,16000
train/id03527/WCpct0p5a6o/00330.m4a,id03527,7.104,16000
train/id03527/WCpct0p5a6o/00331.m4a,id03527,4.032,16000
train/id03527/WCpct0p5a6o/00332.m4a,id03527,14.976,16000
train/id03527/WCpct0p5a6o/00333.m4a,id03527,5.632,16000
train/id03527/X1uignNDSek/00334.m4a,id03527,9.984,16000
train/id03527/X1uignNDSek/00335.m4a,id03527,12.032,16000
train/id03527/X1uignNDSek/00336.m4a,id03527,3.968,16000
train/id03527/X1uignNDSek/00337.m4a,id03527,10.624,16000
train/id03527/X1uignNDSek/00338.m4a,id03527,4.096,16000
train/id03527/X1uignNDSek/00339.m4a,id03527,6.656,16000
train/id03527/yAIOnnzqP_w/00386.m4a,id03527,5.952,16000
train/id03527/yBAlfjVkzAk/00387.m4a,id03527,33.664,16000
train/id03527/yBAlfjVkzAk/00388.m4a,id03527,4.736,16000
train/id03527/yBAlfjVkzAk/00389.m4a,id03527,32.512,16000
train/id03527/yBAlfjVkzAk/00390.m4a,id03527,8.192,16000
train/id03527/yBAlfjVkzAk/00391.m4a,id03527,10.56,16000
train/id03527/yBAlfjVkzAk/00392.m4a,id03527,16.384,16000
train/id03527/yKLvp5jI9og/00393.m4a,id03527,13.248,16000
train/id03527/yKLvp5jI9og/00394.m4a,id03527,18.944,16000
train/id03527/yKLvp5jI9og/00395.m4a,id03527,4.864,16000
train/id03527/yKLvp5jI9og/00396.m4a,id03527,13.632,16000
train/id03527/_0SaM_fSDl4/00340.m4a,id03527,5.248,16000
train/id03527/_0SaM_fSDl4/00341.m4a,id03527,15.168,16000
train/id03527/_0SaM_fSDl4/00342.m4a,id03527,9.856,16000
train/id03527/_0SaM_fSDl4/00343.m4a,id03527,8.064,16000
train/id03527/_0SaM_fSDl4/00344.m4a,id03527,8.576,16000
train/id03527/_0SaM_fSDl4/00345.m4a,id03527,13.76,16000
train/id03529/43akdcG04QA/00001.m4a,id03529,4.736,16000
train/id03529/43akdcG04QA/00002.m4a,id03529,4.544,16000
train/id03529/43akdcG04QA/00003.m4a,id03529,4.16,16000
train/id03529/8l5mHi9dFf0/00004.m4a,id03529,4.224,16000
train/id03529/8l5mHi9dFf0/00005.m4a,id03529,4.928,16000
train/id03529/anNzte_K-mg/00030.m4a,id03529,3.968,16000
train/id03529/dB9YPJ6p-qE/00031.m4a,id03529,6.784,16000
train/id03529/dB9YPJ6p-qE/00032.m4a,id03529,7.616,16000
train/id03529/dB9YPJ6p-qE/00033.m4a,id03529,4.672,16000
train/id03529/EfKwN4HHY20/00006.m4a,id03529,5.696,16000
train/id03529/EoD_AKXzVCc/00007.m4a,id03529,4.8,16000
